﻿시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
강원도 속초시 교동,1027,1027,0,명지미래힐,84.9295,202304,3,"28,000",10,2006,미시령로3337번길 20,,중개거래,강원 속초시
강원도 속초시 교동,1027,1027,0,명지미래힐,84.9295,202304,5,"28,000",7,2006,미시령로3337번길 20,,중개거래,강원 속초시
강원도 속초시 교동,923,923,0,삼환,54.58,202304,14,"11,000",9,1994,밤골3길 39,,중개거래,강원 속초시
강원도 속초시 교동,619-33,619,33,설악현대,71.137,202304,17,"13,000",1,1992,미시령로3389번길 10,,중개거래,강원 속초시
강원도 속초시 교동,619-33,619,33,설악현대,71.137,202304,29,"16,500",13,1992,미시령로3389번길 10,,중개거래,강원 속초시
강원도 속초시 교동,1030,1030,0,속초교동시티프라디움,84.3403,202304,22,"33,600",1,2018,미시령로 3307,,중개거래,강원 속초시
강원도 속초시 교동,1033,1033,0,속초미소지움더뷰,74.3839,202304,7,"38,000",27,2021,중앙로17번길 11,,중개거래,강원 속초시
강원도 속초시 교동,898,898,0,주공2,39.99,202304,1,"13,500",2,1990,번영로43번길 52,,중개거래,강원 속초시
강원도 속초시 교동,898,898,0,주공2,39.3,202304,19,"15,000",3,1990,번영로43번길 52,,중개거래,강원 속초시
강원도 속초시 교동,898,898,0,주공2,39.6,202304,27,"12,000",3,1990,번영로43번길 52,,중개거래,서울 영등포구
강원도 속초시 교동,961,961,0,청초대우,59.97,202304,5,"16,800",5,1998,동해대로 4271,,중개거래,강원 속초시
강원도 속초시 교동,961,961,0,청초대우,59.946,202304,12,"19,900",9,1998,동해대로 4271,,중개거래,강원 속초시
강원도 속초시 교동,961,961,0,청초대우,59.97,202304,13,"16,600",2,1998,동해대로 4271,,중개거래,강원 속초시
강원도 속초시 교동,961,961,0,청초대우,70.236,202304,18,"21,500",14,1998,동해대로 4271,,중개거래,강원 속초시
강원도 속초시 교동,618-10,618,10,현대1,75.24,202304,12,"15,000",15,1991,미시령로3359번길 9,,직거래,-
강원도 속초시 교동,781-6,781,6,현대2,84.96,202304,8,"20,200",10,1992,미시령로3359번길 4,,중개거래,강원 속초시
강원도 속초시 교동,620,620,0,협성,28.07,202304,12,"6,100",7,1997,미시령로3359번길 42,,중개거래,강원 속초시
강원도 속초시 교동,620,620,0,협성,28.07,202304,14,"5,800",3,1997,미시령로3359번길 42,,중개거래,강원 속초시
강원도 속초시 금호동,605-3,605,3,금호로얄맨션,59.97,202304,26,"14,000",1,1994,미시령로 3421,,중개거래,강원 속초시
강원도 속초시 금호동,622-66,622,66,서울대명2,59.4,202304,4,"15,000",6,1993,미시령로 3429,,중개거래,강원 속초시
강원도 속초시 금호동,627,627,0,속초e-편한세상,84.975,202304,22,"29,900",2,2006,미시령로 3439,,중개거래,강원 속초시
강원도 속초시 영랑동,157,157,0,양우비치타워맨션,84.495,202304,4,"16,000",11,1990,영랑로4길 10,,중개거래,강원 속초시
강원도 속초시 조양동,1571,1571,0,ES아뜨리움,59.8768,202304,6,"27,600",15,2017,조양로 40,,중개거래,강원 속초시
강원도 속초시 조양동,1568,1568,0,대광로제비앙,84.8533,202304,13,"28,000",8,2009,온정로1길 11-8,,중개거래,강원 속초시
강원도 속초시 조양동,1568,1568,0,대광로제비앙,84.8533,202304,17,"30,000",4,2009,온정로1길 11-8,,중개거래,강원 속초시
강원도 속초시 조양동,1292-1,1292,1,동명,48.36,202304,24,"12,200",5,1989,동해대로 3933-6,,중개거래,강원 속초시
강원도 속초시 조양동,1499,1499,0,부영3,84.88,202304,11,"24,500",13,1996,소평로 162,,중개거래,강원 속초시
강원도 속초시 조양동,1499,1499,0,부영3,59.905,202304,14,"19,500",7,1996,소평로 162,,중개거래,강원 속초시
강원도 속초시 조양동,1499,1499,0,부영3,59.905,202304,14,"17,500",10,1996,소평로 162,,중개거래,강원 속초시
강원도 속초시 조양동,1499,1499,0,부영3,59.905,202304,14,"15,000",1,1996,소평로 162,,중개거래,강원 속초시
강원도 속초시 조양동,1501,1501,0,부영5,50,202304,4,"15,000",14,1995,청대로204번길 40,,중개거래,강원 속초시
강원도 속초시 조양동,1501,1501,0,부영5,50,202304,14,"13,200",11,1995,청대로204번길 40,,중개거래,강원 속초시
강원도 속초시 조양동,1501,1501,0,부영5,40,202304,15,"10,500",6,1995,청대로204번길 40,,중개거래,강원 속초시
강원도 속초시 조양동,1501,1501,0,부영5,50,202304,20,"16,000",4,1995,청대로204번길 40,,중개거래,강원 속초시
강원도 속초시 조양동,1501,1501,0,부영5,50,202304,24,"14,100",11,1995,청대로204번길 40,,중개거래,강원 속초시
강원도 속초시 조양동,1501,1501,0,부영5,50,202304,26,"13,200",7,1995,청대로204번길 40,,중개거래,강원 속초시
강원도 속초시 조양동,1294-23,1294,23,성호,49.65,202304,11,"13,000",4,2001,청대로 8,,중개거래,강원 속초시
강원도 속초시 조양동,1294-23,1294,23,성호,59.76,202304,15,"15,750",20,2001,청대로 8,,중개거래,강원 속초시
강원도 속초시 조양동,1294-23,1294,23,성호,59.76,202304,19,"14,500",15,2001,청대로 8,,중개거래,강원 속초시
강원도 속초시 조양동,1572,1572,0,속초KCC스위첸,84.9762,202304,11,"39,500",17,2019,청대로 40,,중개거래,강원 속초시
강원도 속초시 조양동,1572,1572,0,속초KCC스위첸,59.9027,202304,11,"28,000",6,2019,청대로 40,,중개거래,강원 속초시
강원도 속초시 조양동,1390-2,1390,2,속초서희스타힐스더베이2차,77.78,202304,1,"33,700",10,2021,동해대로 3961,,중개거래,강원 속초시
강원도 속초시 조양동,1586,1586,0,속초자이,84.9314,202304,8,"49,300",15,2020,조양로 181,,중개거래,강원 속초시
강원도 속초시 조양동,1586,1586,0,속초자이,84.9314,202304,19,"43,000",13,2020,조양로 181,,중개거래,강원 속초시
강원도 속초시 조양동,1587,1587,0,속초조양동양우내안애오션스카이,84.9966,202304,27,"44,000",11,2021,청호로 8,,중개거래,강원 속초시
강원도 속초시 조양동,1217-1,1217,1,조양1주공,59.99,202304,7,"15,500",2,1998,온정로 6,,중개거래,강원 속초시
강원도 속초시 조양동,1217-1,1217,1,조양1주공,59.99,202304,25,"15,000",4,1998,온정로 6,,중개거래,강원 속초시
강원도 속초시 조양동,1215-1,1215,1,조양2주공,39.74,202304,5,"11,800",9,1998,온정로 24,,중개거래,강원 속초시
강원도 속초시 조양동,1215-1,1215,1,조양2주공,49.62,202304,6,"14,400",9,1998,온정로 24,,중개거래,강원 속초시
강원도 속초시 청학동,632-30,632,30,금강,59.675,202304,18,"9,000",2,1983,번영로 40,,중개거래,강원 속초시
강원도 속초시 청학동,642-5,642,5,청학대명,75.24,202304,1,"10,500",4,1990,청학로3길 6,,중개거래,강원 속초시
강원도 속초시 청호동,1356,1356,0,속초청호아이파크,84.82,202304,11,"39,000",3,2018,청호로 22,,중개거래,강원 속초시
강원도 양구군 양구읍 상리,510,510,0,경림,37.755,202304,9,"8,000",15,1998,양록길23번길 11,,직거래,-
강원도 양구군 양구읍 상리,510,510,0,경림,37.755,202304,12,"7,300",9,1998,양록길23번길 11,,중개거래,강원 춘천시
강원도 양구군 양구읍 상리,655,655,0,서희스타힐스,84.884,202304,1,"26,700",10,2013,청춘로 16,,중개거래,강원 양구군
강원도 양구군 양구읍 정림리,436,436,0,양구석미모닝파크,77.12,202304,7,"17,792",6,2010,박수근로313번길 17,,직거래,-
강원도 양구군 양구읍 정림리,436,436,0,양구석미모닝파크,77.12,202304,7,"17,200",1,2010,박수근로313번길 17,,직거래,-
강원도 양구군 양구읍 정림리,436,436,0,양구석미모닝파크,77.12,202304,7,"17,500",3,2010,박수근로313번길 17,,직거래,-
강원도 양구군 양구읍 정림리,436,436,0,양구석미모닝파크,77.12,202304,7,"11,708",4,2010,박수근로313번길 17,,직거래,-
강원도 양구군 양구읍 정림리,436,436,0,양구석미모닝파크,77.12,202304,14,"11,708",8,2010,박수근로313번길 17,,직거래,-
강원도 양양군 강현면 강선리,987,987,0,양양우미린디오션,75.98,202304,7,"25,000",10,2019,물치천로 70-9,,중개거래,강원 속초시
강원도 양양군 손양면 하왕도리,303,303,0,삼호,39.6,202304,4,"6,850",12,1998,손중로 211-8,,직거래,-
강원도 양양군 손양면 하왕도리,303,303,0,삼호,39.6,202304,17,"7,300",6,1998,손중로 211-8,,중개거래,강원 양양군
강원도 양양군 양양읍 구교리,67,67,0,태산2차,40.41,202304,24,"6,300",1,1997,북문길 22-18,,중개거래,강원 양양군
강원도 양양군 양양읍 내곡리,262,262,0,이편한세상양양,60.3525,202304,7,"25,000",16,2018,한고개길 17-18,,중개거래,강원 양양군
강원도 양양군 양양읍 내곡리,263,263,0,한양수자인,84.9782,202304,5,"32,000",14,2020,한고개길 31-46,,중개거래,강원 양양군
강원도 양양군 양양읍 내곡리,263,263,0,한양수자인,78.0584,202304,10,"32,000",22,2020,한고개길 31-46,,중개거래,"강원 양양군, 서울 광진구"
강원도 양양군 양양읍 내곡리,263,263,0,한양수자인,76.8487,202304,17,"32,750",9,2020,한고개길 31-46,,중개거래,강원 양양군
강원도 양양군 양양읍 내곡리,263,263,0,한양수자인,78.0584,202304,25,"30,000",21,2020,한고개길 31-46,,중개거래,강원 양양군
강원도 양양군 양양읍 서문리,419,419,0,양양코아루,73.8029,202304,14,"21,500",2,2016,임천1길 26-3,,중개거래,강원 양양군
강원도 양양군 양양읍 서문리,419,419,0,양양코아루,73.8029,202304,21,"23,000",7,2016,임천1길 26-3,,중개거래,강원 양양군
강원도 양양군 현북면 중광정리,176-1,176,1,심미,38.6106,202304,2,"12,500",6,2001,동해대로 1611-7,,중개거래,강원 양양군
강원도 양양군 현북면 중광정리,176-1,176,1,심미,48.3066,202304,19,"18,200",10,2001,동해대로 1611-7,,중개거래,강원 양양군
강원도 영월군 영월읍 덕포리,505-11,505,11,금용,51.48,202304,5,"5,000",11,1994,중리1길 108,,직거래,-
강원도 영월군 영월읍 덕포리,505-11,505,11,금용,59.82,202304,14,"5,400",1,1994,중리1길 108,,중개거래,강원 영월군
강원도 영월군 영월읍 방절리,482-1,482,1,신아,39.9,202304,1,"3,480",1,1997,청령포로 213,,중개거래,강원 영월군
강원도 영월군 영월읍 영흥리,1049-16,1049,16,삼호,44.67,202304,12,"3,250",6,1990,단종로 88,,중개거래,강원 영월군
강원도 영월군 영월읍 영흥리,1137,1137,0,영월코아루에듀타운,69.4673,202304,13,"19,500",13,2021,봉래산로 114,,직거래,-
강원도 영월군 영월읍 하송리,26,26,0,다미아아파트,59.9208,202304,13,"19,900",15,2017,제방안길 54,,직거래,-
강원도 영월군 영월읍 하송리,11월 01일,11,1,영월맨션,52.95,202304,5,"3,200",5,1986,하송안길 89,,직거래,-
강원도 영월군 영월읍 하송리,11월 01일,11,1,영월맨션,52.95,202304,18,"3,500",5,1986,하송안길 89,,직거래,-
강원도 영월군 영월읍 하송리,403,403,0,주공3,49.96,202304,4,"8,800",14,1998,하송로 123-4,,직거래,-
강원도 영월군 영월읍 하송리,394,394,0,주공4,59.8,202304,16,"12,300",5,1999,하송로 123-7,,중개거래,강원 영월군
강원도 영월군 한반도면 신천리,475,475,0,장미,59.97,202304,2,"4,000",3,1993,절구지길 3,,중개거래,강원 영월군
강원도 원주시 개운동,441,441,0,개운한신휴플러스1차,59.905,202304,8,"24,000",11,2006,서원대로 389,,중개거래,강원 원주시
강원도 원주시 개운동,441,441,0,개운한신휴플러스1차,84.98,202304,22,"23,700",2,2006,서원대로 389,,중개거래,강원 원주시
강원도 원주시 개운동,441,441,0,개운한신휴플러스1차,84.98,202304,22,"27,000",17,2006,서원대로 389,,중개거래,강원 원주시
강원도 원주시 개운동,118-26,118,26,덕산,75.947,202304,8,"11,000",6,1992,치악로 1777,,중개거래,강원 원주시
강원도 원주시 개운동,118-26,118,26,덕산,75.947,202304,14,"13,800",7,1992,치악로 1777,,중개거래,강원 원주시
강원도 원주시 개운동,546-3,546,3,서초,46.915,202304,4,"6,600",13,1999,개운4길 75,,중개거래,강원 원주시
강원도 원주시 개운동,546-3,546,3,서초,46.915,202304,19,"6,200",9,1999,개운4길 75,,직거래,-
강원도 원주시 개운동,581-1,581,1,원주개운휴먼시아1단지,84.9,202304,5,"22,000",19,2010,개운로 30,,중개거래,강원 원주시
강원도 원주시 개운동,01월 28일,28,1,원주힐스테이트,157.7796,202304,8,"39,000",14,2006,행구로 54,,중개거래,강원 원주시
강원도 원주시 관설동,1713-1,1713,1,청솔6차,59.85,202304,19,"13,000",8,2002,단관초교길 9,,중개거래,강원 원주시
강원도 원주시 관설동,1713-2,1713,2,청솔8차,59.85,202304,5,"10,700",5,2002,나비허리길 188,,중개거래,강원 원주시
강원도 원주시 관설동,1713-2,1713,2,청솔8차,59.85,202304,11,"10,760",15,2002,나비허리길 188,,직거래,-
강원도 원주시 관설동,1774-4,1774,4,코아루,84.96,202304,1,"21,000",8,2005,시청로 496,,중개거래,강원 원주시
강원도 원주시 관설동,1774-4,1774,4,코아루,84.96,202304,1,"19,800",10,2005,시청로 496,,중개거래,강원 원주시
강원도 원주시 관설동,1774-2,1774,2,현진에버빌4차,84.976,202304,15,"20,000",10,2004,시청로 494,,중개거래,강원 원주시
강원도 원주시 관설동,1774-2,1774,2,현진에버빌4차,84.976,202304,16,"21,500",9,2004,시청로 494,,중개거래,강원 원주시
강원도 원주시 관설동,1774-2,1774,2,현진에버빌4차,84.976,202304,22,"22,000",12,2004,시청로 494,,중개거래,강원 원주시
강원도 원주시 단계동,807,807,0,단계롯데,84.91,202304,5,"16,300",8,1993,백간길 53,,중개거래,강원 원주시
강원도 원주시 단계동,792,792,0,단계주공,65.2,202304,7,"15,300",4,1984,서원대로 205,,중개거래,강원 원주시
강원도 원주시 단계동,792,792,0,단계주공,54.12,202304,11,"13,800",1,1984,서원대로 205,,중개거래,강원 원주시
강원도 원주시 단계동,792,792,0,단계주공,47.57,202304,15,"11,800",1,1984,서원대로 205,,중개거래,강원 원주시
강원도 원주시 단계동,111-47,111,47,동보렉스4,49.58,202304,7,"7,250",14,1991,원문로 160,,중개거래,강원 원주시
강원도 원주시 단계동,808-1,808,1,라이프타운,101.67,202304,27,"20,800",1,1993,백간길 72,,중개거래,강원 원주시
강원도 원주시 단계동,809,809,0,벽산,95.27,202304,14,"21,000",14,1993,백간길 80,,중개거래,강원 원주시
강원도 원주시 단계동,1095-1,1095,1,봉화산e-편한세상,84.98,202304,7,"28,000",4,2006,봉화로 67,,중개거래,강원 원주시
강원도 원주시 단계동,1095-1,1095,1,봉화산e-편한세상,84.98,202304,19,"29,800",14,2006,봉화로 67,,중개거래,강원 원주시
강원도 원주시 단계동,1215,1215,0,봉화산벨라시티,59.9031,202304,20,"24,600",18,2016,백간길 17,,중개거래,"강원 원주시, 경기 남양주시"
강원도 원주시 단계동,1084-1,1084,1,성일,114.99,202304,11,"18,500",10,1995,모래내길 50,,중개거래,강원 원주시
강원도 원주시 단계동,807-1,807,1,세경3차,59.76,202304,14,"9,800",11,1996,백간길 63,,중개거래,강원 원주시
강원도 원주시 단계동,807-1,807,1,세경3차,59.76,202304,15,"10,000",8,1996,백간길 63,,중개거래,강원 원주시
강원도 원주시 단계동,1218,1218,0,원주봉화산벨라시티2차아파트,84.9911,202304,4,"32,250",4,2018,백간길 17-14,,중개거래,강원 원주시
강원도 원주시 단계동,1218,1218,0,원주봉화산벨라시티2차아파트,84.9911,202304,14,"24,000",12,2018,백간길 17-14,,직거래,-
강원도 원주시 단계동,1218,1218,0,원주봉화산벨라시티2차아파트,84.9911,202304,15,"34,700",14,2018,백간길 17-14,,중개거래,강원 원주시
강원도 원주시 단계동,1218,1218,0,원주봉화산벨라시티2차아파트,84.9911,202304,21,"37,500",12,2018,백간길 17-14,,중개거래,강원 원주시
강원도 원주시 단계동,1218,1218,0,원주봉화산벨라시티2차아파트,59.9933,202304,26,"27,700",13,2018,백간길 17-14,,중개거래,강원 원주시
강원도 원주시 단계동,1221,1221,0,원주봉화산벨라시티3차아파트,59.9194,202304,1,"26,000",24,2020,서원대로 35,,중개거래,강원 원주시
강원도 원주시 단계동,1221,1221,0,원주봉화산벨라시티3차아파트,59.9055,202304,3,"25,800",23,2020,서원대로 35,,중개거래,강원 원주시
